"시군구별","성별","연령별",2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
"달서구","계","60-64세",46619,48410,47920,46628,44988,44420,43728,44921,44886,44701,44329,43571,42234,40425,38523,36662,35033,33424,33508,33794,34212
"달서구","계","65-69세",32767,33859,36598,38799,41423,42502,43989,43328,42308,40955,40570,40030,41253,41279,41228,41017,40438,39305,37729,36051,34382
"달서구","계","70-74세",22289,23727,24344,26336,28483,29867,30887,33356,35429,37896,38911,40320,39717,38841,37663,37384,36956,38187,38265,38330,38242
"달서구","계","75-79세",14191,14684,16019,17265,18737,20067,21323,21754,23646,25629,26936,27931,30233,32152,34426,35357,36660,36109,35387,34401,34223
"달서구","계","80-84세",10785,11649,11927,11943,11377,11782,12306,13424,14472,15630,16776,17864,18250,19925,21615,22776,23691,25693,27396,29409,30218
"달서구","계","85-89세",5270,5632,6150,6582,6944,7595,8245,8392,8388,7951,8324,8786,9630,10379,11132,12011,12837,13139,14456,15692,16605
"달서구","계","90-94세",1623,1738,1931,2169,2487,2707,2940,3224,3468,3678,4044,4400,4462,4435,4157,4436,4762,5249,5646,5987,6534
"달서구","계","95세이상",267,305,368,431,488,575,643,730,832,957,1047,1138,1255,1359,1459,1609,1750,1789,1787,1691,1854
"달성군","계","계",265853,266255,263001,260161,258357,257429,257216,257588,257672,257479,257048,256372,255492,254393,253134,251754,250216,248548,246759,244893,242946
"달성군","계","0 - 4세",12423,11086,9722,8683,8143,7943,7970,8093,8243,8424,8546,8631,8682,8707,8718,8718,8689,8612,8502,8366,8206
"달성군","계","5 - 9세",15677,15050,14251,13106,11636,10349,9230,8423,7770,7446,7342,7382,7482,7629,7814,7947,8042,8107,8142,8162,8169
"달성군","계","10 - 14세",13755,14289,14545,14800,14722,14296,13660,12982,12019,10739,9646,8675,7958,7360,7065,6957,6978,7061,7203,7382,7513
"달성군","계","15 - 19세",11038,11652,11856,12011,12522,13020,13311,13475,13756,13681,13269,12663,12010,11083,9902,8929,8073,7447,6913,6659,6552
"달성군","계","20-24세",12236,11101,10567,10189,9980,10096,10498,10567,10710,11155,11516,11656,11684,11828,11673,11271,10716,10127,9317,8353,7605
"달성군","계","25-29세",16002,15439,14575,13815,13152,12306,11603,11344,10854,10349,10198,10334,10170,10198,10498,10667,10642,10580,10680,10478,10102
"달성군","계","30-34세",19263,19312,18316,17633,17377,17107,16830,16559,16289,15904,15131,14353,13854,13033,12233,11917,11928,11681,11679,11924,12034
"달성군","계","35-39세",22617,21197,19883,19150,18233,18175,18348,18578,18706,18954,18862,18553,18134,17783,17337,16464,15595,14990,14029,13138,12798
"달성군","계","40-44세",24897,25492,24856,23182,21800,20051,18761,18221,18127,17751,18089,18454,18711,18833,19046,18880,18514,18067,17711,17262,16376
"달성군","계","45-49세",21058,21073,21118,21761,22512,23187,23469,22954,21655,20564,19075,17992,17532,17477,17182,17579,17955,18218,18338,18537,18343
"달성군","계","50-54세",21142,21541,21284,21069,20637,20472,20213,20195,20792,21478,22092,22320,21803,20590,19569,18176,17208,16796,16773,16530,16950
"달성군","계","55-59세",19742,19825,20527,20651,20784,20949,21134,20980,20862,20436,20199,19815,19635,20071,20630,21155,21333,20830,19689,18722,17408
"달성군","계","60-64세",19370,20298,20279,19962,19526,19465,19404,20202,20461,20694,20901,21057,20816,20587,20040,19674,19182,18907,19240,19718,20185
"달성군","계","65-69세",13311,14207,15497,16635,17986,18705,19498,19541,19333,18981,18963,18915,19661,19891,20111,20298,20412,20127,19842,19238,18818
"달성군","계","70-74세",9245,9912,10085,10955,12044,12786,13545,14809,15933,17251,17943,18682,18680,18458,18105,18080,18034,18748,18969,19191,19362
