시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
통영시,계,65-69세,9169,9646,10354,10823,11437,11626,11837,11359,10982,10341,10197,9926,10379,10477,10752,10841,11015,10871,10734,10457,10054
통영시,계,70-74세,6879,7025,7122,7641,8318,8732,9239,9929,10389,10993,11193,11413,10981,10650,10069,9963,9719,10175,10286,10563,10662
통영시,계,75-79세,4555,4747,5163,5417,5912,6217,6375,6504,7011,7647,8051,8537,9184,9640,10236,10435,10654,10265,9987,9478,9407
통영시,계,80-84세,3382,3652,3605,3806,3518,3660,3866,4230,4464,4856,5130,5292,5424,5893,6449,6820,7252,7811,8231,8777,8962
통영시,계,85-89세,1677,1750,1884,1987,2116,2294,2489,2464,2606,2397,2528,2704,2964,3149,3402,3613,3753,3869,4249,4665,4958
통영시,계,90-94세,520,576,617,675,755,830,876,948,1003,1072,1171,1276,1249,1325,1195,1292,1407,1542,1650,1759,1888
통영시,계,95세이상,99,114,126,144,162,182,211,228,250,280,308,330,357,381,413,454,494,486,519,474,526
사천시,계,계,109026,109184,109587,109646,109494,109163,108665,108022,107362,106705,106059,105430,104787,104142,103505,102884,102267,101650,101027,100403,99781
사천시,계,0 - 4세,2708,2430,2279,2141,2037,1974,1924,1916,1924,1945,1958,1967,1972,1968,1960,1951,1935,1913,1885,1849,1809
사천시,계,5 - 9세,4574,4262,3831,3427,3037,2672,2453,2294,2135,2021,1955,1908,1906,1919,1947,1967,1984,1993,1996,1995,1991
사천시,계,10 - 14세,5299,5153,5045,4908,4693,4510,4213,3811,3421,3032,2677,2467,2306,2147,2035,1969,1922,1920,1939,1973,2000
사천시,계,15 - 19세,4199,4680,4895,5060,5159,5122,4940,4819,4699,4518,4351,4055,3674,3315,2949,2622,2433,2273,2118,2015,1950
사천시,계,20-24세,4296,3815,3746,3637,3644,3729,3981,3913,3970,3979,3940,3808,3762,3699,3572,3438,3187,2900,2654,2387,2168
사천시,계,25-29세,5526,5450,5376,5133,4860,4501,4096,3944,3673,3519,3461,3567,3445,3500,3510,3521,3444,3437,3403,3314,3204
사천시,계,30-34세,5562,5876,6020,6047,6060,5904,5670,5451,5209,4981,4657,4317,4167,3864,3682,3591,3661,3541,3596,3611,3644
사천시,계,35-39세,6413,5952,5767,5754,5672,5786,5933,5962,5953,5953,5803,5602,5421,5224,5035,4728,4417,4256,3938,3746,3639
사천시,계,40-44세,8539,8445,8196,7745,7169,6651,6162,5922,5878,5782,5890,6036,6082,6096,6117,5987,5805,5635,5449,5264,4959
사천시,계,45-49세,8882,8649,8511,8525,8686,8790,8736,8454,7977,7384,6863,6385,6159,6121,6033,6157,6312,6372,6401,6440,6317
사천시,계,50-54세,9413,9673,9817,9721,9498,9220,8897,8677,8670,8824,8935,8905,8649,8187,7606,7099,6627,6409,6370,6289,6426
사천시,계,55-59세,8509,8486,9055,9464,9698,9966,10219,10186,9987,9695,9363,9018,8799,8800,8970,9094,9083,8845,8393,7818,7316
사천시,계,60-64세,9373,9704,9470,9249,8906,8896,8816,9365,9696,9870,10091,10298,10239,10020,9720,9383,9043,8831,8840,9017,9157
사천시,계,65-69세,7718,8129,8601,8816,9539,9676,9962,9704,9454,9090,9053,8972,9503,9820,9995,10207,10392,10322,10099,9797,9457
