시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
완주군,계,10 - 14세,4167,4299,4388,4394,4315,4138,3875,3616,3289,3012,2754,2626,2493,2364,2277,2232,2196,2229,2290,2353,2413
완주군,계,15 - 19세,4659,4380,4276,4262,4280,4363,4348,4308,4255,4143,3941,3684,3450,3150,2893,2648,2521,2378,2249,2167,2126
완주군,계,20-24세,6367,6768,6405,5753,5291,4866,4615,4520,4458,4469,4528,4485,4441,4397,4294,4113,3892,3682,3423,3202,2982
완주군,계,25-29세,5287,6126,6457,6543,6409,6172,5858,5399,4956,4638,4367,4288,4231,4191,4235,4281,4224,4193,4171,4078,3924
완주군,계,30-34세,4584,5587,6292,6645,6835,6840,6763,6560,6443,6220,5973,5659,5319,4967,4659,4443,4409,4340,4302,4362,4401
완주군,계,35-39세,5091,5437,5642,5817,5937,6248,6428,6621,6717,6771,6723,6648,6507,6429,6251,6015,5696,5394,5053,4740,4552
완주군,계,40-44세,6468,6754,6918,6786,6610,6254,6047,5870,5873,5876,6091,6235,6444,6538,6622,6598,6535,6415,6346,6178,5943
완주군,계,45-49세,6709,6888,6790,6976,7079,7296,7316,7255,6989,6708,6298,6060,5875,5888,5898,6103,6253,6472,6568,6667,6658
완주군,계,50-54세,7519,7850,8116,8226,8150,7968,7812,7503,7540,7552,7717,7706,7641,7352,7041,6624,6366,6163,6181,6189,6388
완주군,계,55-59세,7334,7635,8250,8534,8879,9149,9270,9306,9210,8969,8682,8465,8128,8155,8182,8358,8354,8282,7968,7623,7178
완주군,계,60-64세,7989,8526,8728,8821,8718,8926,8972,9408,9555,9782,9981,10080,10106,9975,9693,9367,9127,8773,8801,8848,9042
완주군,계,65-69세,6220,6885,7435,7950,8696,9155,9616,9651,9558,9343,9477,9476,9918,10089,10323,10521,10634,10654,10500,10194,9852
완주군,계,70-74세,4978,5005,5315,5774,6319,6680,7264,7749,8200,8879,9269,9671,9683,9584,9383,9522,9520,9963,10152,10392,10598
완주군,계,75-79세,3898,3954,4085,4497,4769,4857,4918,5201,5614,6104,6435,6985,7456,7909,8579,8944,9324,9333,9246,9080,9220
완주군,계,80-84세,3487,3611,3511,3454,3427,3409,3482,3617,3990,4234,4329,4388,4645,5039,5489,5801,6299,6735,7187,7819,8151
완주군,계,85-89세,2117,2236,2388,2417,2417,2649,2757,2707,2667,2639,2658,2748,2868,3168,3360,3448,3506,3724,4074,4449,4712
완주군,계,90-94세,756,802,871,1019,1146,1238,1315,1411,1430,1441,1599,1676,1654,1628,1603,1648,1728,1812,2002,2116,2184
완주군,계,95세이상,179,206,235,265,286,317,350,389,451,498,538,571,619,649,667,747,786,784,776,765,822
진안군,계,계,22839,22733,22758,22646,22594,22597,22635,22712,22778,22827,22860,22909,22940,22963,22981,22997,23015,23005,22981,22964,22929
진안군,계,0 - 4세,512,469,443,410,378,368,366,362,363,366,366,368,369,369,369,367,366,360,354,347,338
진안군,계,5 - 9세,523,460,434,409,383,351,319,296,279,257,253,253,248,251,256,259,263,264,265,264,265
