시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
영천시,계,60-64세,10313,10667,10568,10450,10236,10270,10299,10595,10620,10747,10804,10682,10502,10375,9982,9506,9191,8824,8790,8854,9116
영천시,계,65-69세,8628,8909,9513,10136,10810,11148,11578,11531,11338,11075,11063,11069,11386,11460,11614,11694,11610,11442,11287,10859,10367
영천시,계,70-74세,7285,7496,7441,7901,8391,8771,9090,9826,10462,11150,11505,11927,11882,11691,11438,11428,11441,11770,11882,12061,12163
영천시,계,75-79세,5180,5117,5500,5846,6424,6839,7061,7063,7524,8018,8410,8749,9464,10092,10771,11125,11530,11499,11333,11119,11127
영천시,계,80-84세,4612,4890,4868,4718,4426,4330,4368,4724,5011,5479,5834,6046,6091,6528,6988,7372,7695,8344,8932,9568,9907
영천시,계,85-89세,2568,2656,2741,2892,2921,3147,3405,3405,3298,3080,3047,3140,3433,3647,3968,4236,4427,4488,4848,5221,5548
영천시,계,90-94세,766,848,921,1021,1159,1215,1286,1351,1437,1461,1595,1739,1729,1677,1551,1569,1669,1860,1975,2133,2286
영천시,계,95세이상,124,139,161,188,209,250,287,319,358,405,432,465,494,536,557,610,668,666,658,614,649
상주시,계,계,93542,92775,91521,90378,89430,88722,88159,87734,87311,86891,86448,86000,85535,85062,84576,84068,83559,83036,82497,81956,81399
상주시,계,0 - 4세,1882,1726,1608,1507,1457,1417,1384,1380,1395,1415,1430,1441,1445,1450,1452,1449,1443,1429,1407,1383,1356
상주시,계,5 - 9세,2700,2552,2358,2154,1912,1766,1636,1571,1485,1446,1409,1380,1381,1403,1429,1452,1467,1479,1486,1489,1488
상주시,계,10 - 14세,3298,3191,3133,3075,3013,2830,2648,2477,2281,2044,1894,1754,1674,1574,1525,1479,1449,1453,1477,1508,1536
상주시,계,15 - 19세,3872,3992,3850,3878,3900,3897,3887,3886,3849,3788,3587,3384,3167,2913,2620,2411,2225,2101,1962,1888,1821
상주시,계,20-24세,4409,3882,3562,3220,2990,3047,3137,3056,3120,3150,3176,3180,3161,3119,3061,2886,2740,2556,2349,2120,1970
상주시,계,25-29세,3506,3539,3553,3386,3216,2905,2637,2545,2370,2243,2277,2287,2202,2256,2260,2295,2273,2250,2235,2198,2075
상주시,계,30-34세,3233,3250,3252,3209,3181,3135,3101,3032,2947,2866,2658,2488,2409,2234,2109,2101,2085,2024,2068,2065,2096
상주시,계,35-39세,3777,3671,3474,3411,3322,3348,3372,3384,3385,3389,3352,3304,3225,3147,3071,2878,2722,2624,2435,2297,2267
상주시,계,40-44세,4761,4697,4657,4400,4192,3954,3765,3592,3567,3505,3554,3603,3638,3651,3667,3633,3579,3497,3422,3344,3148
상주시,계,45-49세,5818,5538,5148,5010,4981,4979,4942,4933,4684,4482,4236,4031,3864,3848,3794,3854,3917,3966,3991,4016,3983
상주시,계,50-54세,7220,7099,6928,6715,6349,6051,5767,5435,5346,5348,5374,5367,5360,5103,4885,4617,4395,4220,4208,4158,4228
상주시,계,55-59세,8344,8062,7933,7764,7762,7641,7512,7419,7238,6909,6623,6340,6009,5933,5959,6018,6035,6028,5751,5503,5199
상주시,계,60-64세,10114,10255,9960,9514,8905,8807,8561,8568,8507,8567,8501,8412,8317,8120,7774,7469,7167,6825,6751,6801,6893
상주시,계,65-69세,8574,8851,9322,9753,10306,10285,10437,10239,9874,9347,9290,9082,9137,9130,9216,9176,9112,9017,8805,8444,8117
상주시,계,70-74세,6912,7118,7129,7425,8004,8303,8563,9078,9552,10135,10164,10357,10181,9845,9369,9328,9147,9233,9259,9360,9341
상주시,계,75-79세,5204,5113,5412,5786,6074,6286,6503,6570,6890,7455,7763,8039,8538,9009,9579,9635,9840,9694,9402,8986,8961
